STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",55,",,7",24,",,7",42,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",66,",,7",42,",,7",56,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/11/2022,2.55,",,7,0700",0,",,7,0700",0,",,7,0700",66,",,7",51,",,7",51,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/11/2022,0.19,",,7,0700",0,",,7,0700",0,",,7,0700",53,",,7",39,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/11/2022,0.1,",,7,0700",0,"T,,7,0700",0,"T,,7,0700",40,",,7",30,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/11/2022,0.01,",,7,0700",0,",,7,0700",0,",,7,0700",35,",,7",31,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/11/2022,0.21,",,7,0700",0.8,",,7,0700",1,",,7,0700",35,",,7",30,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/11/2022,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",41,",,7",31,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/11/2022,0.03,",,7,0700",0,"T,,7,0700",0,"T,,7,0700",36,",,7",28,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",37,",,7",19,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/11/2022,0.02,",,7,0700",1,",,7,0700",1,",,7,0700",32,",,7",20,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/11/2022,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",27,",,7",20,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",39,",,7",21,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",47,",,7",25,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",45,",,7",23,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/11/2022,0.06,",,7,0700",0,",,7,0700",0,",,7,0700",54,",,7",26,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/11/2022,0.01,",,7,0700",0,",,7,0700",0,",,7,0700",45,",,7",32,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/11/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",55,",,7",30,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/11/2022,0.49,",,7,0700",0,",,7,0700",0,",,7,0700",49,",,7",37,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/11/2022,0.02,",,7,0700",0,",,7,0700",0,",,7,0700",37,",,7",32,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/11/2022,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",42,",,7",32,",,7",42,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/12/2022,0.17,",,7,0700",0,"T,,7,0700",0,"T,,7,0700",49,",,7",28,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/2022,0,"T,,7,0700",0,"T,,7,0700",0,",,7,0700",35,",,7",19,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/2022,0.06,",,7,0700",0,",,7,0700",0,",,7,0700",42,",,7",22,",,7",40,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/2022,0.03,",,7,0700",0,",,7,0700",0,",,7,0700",49,",,7",30,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",37,",,7",25,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",42,",,7",25,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/2022,0.21,",,7,0700",0,",,7,0700",0,",,7,0700",49,",,7",37,",,7",48,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/2022,0.5,",,7,0700",0,",,7,0700",0,",,7,0700",50,",,7",38,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",40,",,7",30,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",33,",,7",17,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",40,",,7",21,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/2022,0.17,",,7,0700",1.2,",,7,0700",1,",,7,0700",33,",,7",27,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/2022,0,"T,,7,0700",0,"T,,7,0700",1,",,7,0700",27,",,7",8,",,7",8,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/2022,0,",,7,0700",0,",,7,0700",1,",,7,0700",31,",,7",8,",,7",16,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/2022,0,",,7,0700",0,",,7,0700",1,",,7,0700",28,",,7",15,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/2022,0.7,",,7,0700",2.5,",,7,0700",3,",,7,0700",35,",,7",28,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/2022,0.23,",,7,0700",0.3,",,7,0700",2,",,7,0700",36,",,7",27,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/2022,0,",,7,0700",0,",,7,0700",2,",,7,0700",33,",,7",22,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/2022,0,"T,,7,0700",0,"T,,7,0700",2,",,7,0700",31,",,7",25,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/2022,0.02,",,7,0700",0.1,",,7,0700",2,",,7,0700",30,",,7",25,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/2022,0,"T,,7,0700",0.1,",,7,0700",2,",,7,0700",28,",,7",15,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/2022,0,",,7,0700",0,",,7,0700",2,",,7,0700",41,",,7",20,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/2022,0.84,",,7,0700",0,",,7,0700",0,"T,,7,0700",45,",,7",29,",,7",42,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/12/2022,0.26,",,7,0700",1.3,",,7,0700",1,",,7,0700",42,",,7",-1,",,7",0,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/12/2022,0,",,7,0700",0,",,7,0700",1,",,7,0700",14,",,7",0,",,7",14,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/12/2022,0,",,7,0700",0,",,7,0700",1,",,7,0700",22,",,7",7,",,7",7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/12/2022,0,"T,,7,0700",0,"T,,7,0700",1,",,7,0700",21,",,7",6,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/12/2022,0,"T,,7,0700",0,"T,,7,0700",1,",,7,0700",28,",,7",20,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/12/2022,0,",,7,0700",0,",,7,0700",0,"T,,7,0700",42,",,7",28,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",55,",,7",34,",,7",46,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/12/2022,0,",,7,0700",0,",,7,0700",0,",,7,0700",60,",,7",45,",,7",47,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/01/2023,0.01,",,7,0700",0,",,7,0700",0,",,7,0700",51,",,7",38,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/01/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",44,",,7",38,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/01/2023,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",48,",,7",29,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/01/2023,0.4,",,7,0700",0,",,7,0700",0,",,7,0700",51,",,7",39,",,7",40,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/01/2023,0.2,",,7,0700",0,",,7,0700",0,",,7,0700",57,",,7",34,",,7",35,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/01/2023,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",50,",,7",31,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/01/2023,0.12,",,7,0700",0,"T,,7,0700",0,"T,,7,0700",36,",,7",32,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/01/2023,0.14,",,7,0700",0,"T,,7,0700",0,",,7,0700",34,",,7",26,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/01/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",35,",,7",24,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/01/2023,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",39,",,7",27,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/01/2023,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",32,",,7",24,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/01/2023,0.03,",,7,0700",0,",,7,0700",0,",,7,0700",39,",,7",25,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/01/2023,0.76,",,7,0700",0.4,",,7,0700",0,"T,,7,0700",45,",,7",30,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/01/2023,0.06,",,7,0700",0.5,",,7,0700",1,",,7,0700",31,",,7",19,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/01/2023,0.2,",,7,0700",0.3,",,7,0700",1,",,7,0700",21,",,7",17,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/01/2023,0,",,7,0700",0,",,7,0700",1,",,7,0700",24,",,7",18,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/01/2023,0,"T,,7,0700",0,",,7,0700",1,",,7,0700",33,",,7",17,",,7",29,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/01/2023,0.06,",,7,0700",0,",,7,0700",0,",,7,0700",41,",,7",29,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/01/2023,0.06,",,7,0700",0,",,7,0700",0,",,7,0700",40,",,7",33,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/01/2023,0.6,",,7,0700",0,",,7,0700",0,",,7,0700",41,",,7",33,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/01/2023,0.33,",,7,0700",1.6,",,7,0700",2,",,7,0700",38,",,7",28,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/01/2023,0.01,",,7,0700",0,"T,,7,0700",2,",,7,0700",30,",,7",28,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/01/2023,0.38,",,7,0700",5,",,7,0700",6,",,7,0700",35,",,7",29,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/01/2023,0.03,",,7,0700",0.3,",,7,0700",5,",,7,0700",30,",,7",27,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/01/2023,0,"T,,7,0700",0,"T,,7,0700",4,",,7,0700",32,",,7",20,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/01/2023,0.19,",,7,0700",2,",,7,0700",4,",,7,0700",38,",,7",26,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/01/2023,0.01,",,7,0700",0.7,",,7,0700",5,",,7,0700",36,",,7",23,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/01/2023,0,",,7,0700",0,",,7,0700",4,",,7,0700",37,",,7",26,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/01/2023,0,",,7,0700",0,",,7,0700",3,",,7,0700",42,",,7",22,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/01/2023,0.01,",,7,0700",0,",,7,0700",3,",,7,0700",44,",,7",27,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/01/2023,0.1,",,7,0700",1,",,7,0700",4,",,7,0700",29,",,7",20,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/02/2023,0,"T,,7,0700",0,"T,,7,0700",4,",,7,0700",23,",,7",9,",,7",13,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/02/2023,0,",,7,0700",0,",,7,0700",3,",,7,0700",25,",,7",6,",,7",6,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/02/2023,0.09,",,7,0700",0.8,",,7,0700",4,",,7,0700",35,",,7",6,",,7",7,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/02/2023,0.02,",,7,0700",0.3,",,7,0700",4,",,7,0700",8,",,7",-12,",,7",-12,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/02/2023,0,",,7,0700",0,",,7,0700",4,",,7,0700",25,",,7",-12,",,7",24,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/02/2023,0.01,",,7,0700",0,",,7,0700",3,",,7,0700",43,",,7",24,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/02/2023,0,",,7,0700",0,",,7,0700",2,",,7,0700",34,",,7",21,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/02/2023,0,"T,,7,0700",0,",,7,0700",1,",,7,0700",42,",,7",22,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/02/2023,0.01,",,7,0700",0,",,7,0700",0,"T,,7,0700",45,",,7",24,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/02/2023,0.06,",,7,0700",0,",,7,0700",0,",,7,0700",52,",,7",34,",,7",43,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/02/2023,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",44,",,7",26,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",33,",,7",22,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",51,",,7",18,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",52,",,7",19,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",51,",,7",25,",,7",47,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",68,",,7",31,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/02/2023,0.04,",,7,0700",0,",,7,0700",0,",,7,0700",56,",,7",31,",,7",37,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/02/2023,0.03,",,7,0700",0.3,",,7,0700",0,"T,,7,0700",55,",,7",18,",,7",19,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",43,",,7",15,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",48,",,7",31,",,7",41,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/02/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",48,",,7",26,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/02/2023,0.09,",,7,0700",0,",,7,0700",0,",,7,0700",45,",,7",21,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/02/2023,0.51,",,7,0700",0.4,",,7,0700",0,"T,,7,0700",35,",,7",25,",,7",34,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/02/2023,0.05,",,7,0700",0.5,",,7,0700",1,",,7,0700",36,",,7",24,",,7",24,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/02/2023,0.03,",,7,0700",0.4,",,7,0700",1,",,7,0700",24,",,7",13,",,7",15,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/02/2023,0.06,",,7,0700",1,",,7,0700",1,",,7,0700",28,",,7",15,",,7",24,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/02/2023,0,"T,,7,0700",0,"T,,7,0700",0,",,7,0700",43,",,7",21,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/02/2023,0.28,",,7,0700",4.5,",,7,0700",5,",,7,0700",40,",,7",21,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/03/2023,0.02,",,7,0700",0,"T,,7,0700",3,",,7,0700",36,",,7",23,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/03/2023,0.02,",,7,0700",0,",,7,0700",2,",,7,0700",44,",,7",26,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/03/2023,0,",,7,0700",0,",,7,0700",1,",,7,0700",39,",,7",25,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/03/2023,0.32,",,7,0700",0.8,",,7,0700",1,",,7,0700",41,",,7",28,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/03/2023,0.02,",,7,0700",0,",,7,0700",1,",,7,0700",37,",,7",29,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/03/2023,0,",,7,0700",0,",,7,0700",0,"T,,7,0700",39,",,7",30,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",41,",,7",26,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/03/2023,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",32,",,7",25,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/03/2023,0,"T,,7,0700",0,"T,,7,0700",0,",,7,0700",29,",,7",21,",,7",26,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",31,",,7",19,",,7",21,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/03/2023,0.27,",,7,0700",3.3,",,7,0700",3,",,7,0700",38,",,7",21,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/03/2023,0.01,",,7,0700",0.5,",,7,0700",3,",,7,0700",27,",,7",17,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/03/2023,0.02,",,7,0700",0.1,",,7,0700",2,",,7,0700",37,",,7",18,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/03/2023,0.28,",,7,0700",2.7,",,7,0700",3,",,7,0700",37,",,7",26,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/03/2023,0.29,",,7,0700",6,",,7,0700",8,",,7,0700",27,",,7",23,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/03/2023,0,",,7,0700",0,",,7,0700",6,",,7,0700",35,",,7",14,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/03/2023,0.18,",,7,0700",0,",,7,0700",3,",,7,0700",54,",,7",22,",,7",38,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/03/2023,0.21,",,7,0700",0,",,7,0700",0,"T,,7,0700",46,",,7",32,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/03/2023,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",39,",,7",20,",,7",20,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/03/2023,0,"T,,7,0700",0,"T,,7,0700",0,"T,,7,0700",31,",,7",16,",,7",18,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",49,",,7",18,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",57,",,7",25,",,7",30,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/03/2023,0.01,",,7,0700",0,",,7,0700",0,",,7,0700",60,",,7",30,",,7",48,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/03/2023,0.2,",,7,0700",0,",,7,0700",0,",,7,0700",57,",,7",31,",,7",31,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/03/2023,0.01,",,7,0700",0,",,7,0700",0,",,7,0700",44,",,7",26,",,7",35,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/03/2023,0.28,",,7,0700",0,",,7,0700",0,",,7,0700",44,",,7",34,",,7",39,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",53,",,7",25,",,7",27,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/03/2023,0.19,",,7,0700",0,",,7,0700",0,",,7,0700",49,",,7",27,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",44,",,7",24,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/03/2023,0.11,",,7,0700",1.1,",,7,0700",1,",,7,0700",52,",,7",21,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/03/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",36,",,7",22,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/04/2023,0.3,",,7,0700",0,",,7,0700",0,",,7,0700",52,",,7",32,",,7",51,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/04/2023,0.1,",,7,0700",0,"T,,7,0700",0,"T,,7,0700",69,",,7",24,",,7",25,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",36,",,7",23,",,7",32,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/04/2023,0.49,",,7,0700",0,",,7,0700",0,",,7,0700",62,",,7",32,",,7",40,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",64,",,7",37,",,7",49,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/04/2023,0.53,",,7,0700",0,",,7,0700",0,",,7,0700",71,",,7",49,",,7",57,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/04/2023,0,"T,,7,0700",0,",,7,0700",0,",,7,0700",61,",,7",30,",,7",36,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",42,",,7",22,",,7",22,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",46,",,7",22,",,7",23,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",51,",,7",23,",,7",28,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",64,",,7",28,",,7",33,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",70,",,7",33,",,7",55,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",77,",,7",46,",,7",50,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",84,",,7",46,",,7",48,",,7,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/04/2023,0,",,7,0700",0,",,7,0700",0,",,7,0700",83,",,7",48,",,7",52,",,7,0700"
